dataset,target_size,algorithm,time,oa,aa,k,selected_features,selected_weights
ghisaconus,21,pcal,0.0,0.721,0.619,0.619,0|18|19|20|21|22|23|24|25|26|27|29|30|31|32|33|46|47|48|49|102,0.36011882623634245|0.3684043618604681|0.37211974638683765|0.37151232166164405|0.37433462138781215|0.39052039312136677|0.41286094211348706|0.42371169388914853|0.4120905881460209|0.3882836116117271|0.4132096898361106|0.366937789423571|0.3602136396819127|0.36785665297962994|0.365661158460346|0.3628578797797701|0.37274822265133456|0.38249039465817897|0.41648264986341127|0.3869905677059319|0.3607644721756034
ghisaconus,20,pcal,0.0,0.72,0.609,0.609,18|19|20|21|22|23|24|25|26|27|29|30|31|32|33|46|47|48|49|102,0.3684043618604681|0.37211974638683765|0.37151232166164405|0.37433462138781215|0.39052039312136677|0.41286094211348706|0.42371169388914853|0.4120905881460209|0.3882836116117271|0.4132096898361106|0.366937789423571|0.3602136396819127|0.36785665297962994|0.365661158460346|0.3628578797797701|0.37274822265133456|0.38249039465817897|0.41648264986341127|0.3869905677059319|0.3607644721756034
ghisaconus,19,pcal,0.0,0.718,0.607,0.607,18|19|20|21|22|23|24|25|26|27|29|31|32|33|46|47|48|49|102,0.3684043618604681|0.37211974638683765|0.37151232166164405|0.37433462138781215|0.39052039312136677|0.41286094211348706|0.42371169388914853|0.4120905881460209|0.3882836116117271|0.4132096898361106|0.366937789423571|0.36785665297962994|0.365661158460346|0.3628578797797701|0.37274822265133456|0.38249039465817897|0.41648264986341127|0.3869905677059319|0.3607644721756034
ghisaconus,18,pcal,0.0,0.705,0.59,0.59,18|19|20|21|22|23|24|25|26|27|29|31|32|33|46|47|48|49,0.3684043618604681|0.37211974638683765|0.37151232166164405|0.37433462138781215|0.39052039312136677|0.41286094211348706|0.42371169388914853|0.4120905881460209|0.3882836116117271|0.4132096898361106|0.366937789423571|0.36785665297962994|0.365661158460346|0.3628578797797701|0.37274822265133456|0.38249039465817897|0.41648264986341127|0.3869905677059319
ghisaconus,17,pcal,0.0,0.703,0.59,0.59,18|19|20|21|22|23|24|25|26|27|29|31|32|46|47|48|49,0.3684043618604681|0.37211974638683765|0.37151232166164405|0.37433462138781215|0.39052039312136677|0.41286094211348706|0.42371169388914853|0.4120905881460209|0.3882836116117271|0.4132096898361106|0.366937789423571|0.36785665297962994|0.365661158460346|0.37274822265133456|0.38249039465817897|0.41648264986341127|0.3869905677059319
ghisaconus,16,pcal,0.0,0.688,0.584,0.584,18|19|20|21|22|23|24|25|26|27|29|31|46|47|48|49,0.3684043618604681|0.37211974638683765|0.37151232166164405|0.37433462138781215|0.39052039312136677|0.41286094211348706|0.42371169388914853|0.4120905881460209|0.3882836116117271|0.4132096898361106|0.366937789423571|0.36785665297962994|0.37274822265133456|0.38249039465817897|0.41648264986341127|0.3869905677059319
ghisaconus,15,pcal,0.0,0.677,0.57,0.57,18|19|20|21|22|23|24|25|26|27|31|46|47|48|49,0.3684043618604681|0.37211974638683765|0.37151232166164405|0.37433462138781215|0.39052039312136677|0.41286094211348706|0.42371169388914853|0.4120905881460209|0.3882836116117271|0.4132096898361106|0.36785665297962994|0.37274822265133456|0.38249039465817897|0.41648264986341127|0.3869905677059319
ghisaconus,14,pcal,0.0,0.659,0.55,0.55,18|19|20|21|22|23|24|25|26|27|46|47|48|49,0.3684043618604681|0.37211974638683765|0.37151232166164405|0.37433462138781215|0.39052039312136677|0.41286094211348706|0.42371169388914853|0.4120905881460209|0.3882836116117271|0.4132096898361106|0.37274822265133456|0.38249039465817897|0.41648264986341127|0.3869905677059319
ghisaconus,13,pcal,0.0,0.65,0.544,0.544,19|20|21|22|23|24|25|26|27|46|47|48|49,0.37211974638683765|0.37151232166164405|0.37433462138781215|0.39052039312136677|0.41286094211348706|0.42371169388914853|0.4120905881460209|0.3882836116117271|0.4132096898361106|0.37274822265133456|0.38249039465817897|0.41648264986341127|0.3869905677059319
ghisaconus,12,pcal,0.0,0.643,0.538,0.538,19|21|22|23|24|25|26|27|46|47|48|49,0.37211974638683765|0.37433462138781215|0.39052039312136677|0.41286094211348706|0.42371169388914853|0.4120905881460209|0.3882836116117271|0.4132096898361106|0.37274822265133456|0.38249039465817897|0.41648264986341127|0.3869905677059319
ghisaconus,11,pcal,0.0,0.64,0.539,0.539,21|22|23|24|25|26|27|46|47|48|49,0.37433462138781215|0.39052039312136677|0.41286094211348706|0.42371169388914853|0.4120905881460209|0.3882836116117271|0.4132096898361106|0.37274822265133456|0.38249039465817897|0.41648264986341127|0.3869905677059319
ghisaconus,10,pcal,0.0,0.642,0.539,0.539,21|22|23|24|25|26|27|47|48|49,0.37433462138781215|0.39052039312136677|0.41286094211348706|0.42371169388914853|0.4120905881460209|0.3882836116117271|0.4132096898361106|0.38249039465817897|0.41648264986341127|0.3869905677059319
ghisaconus,9,pcal,0.0,0.642,0.529,0.529,22|23|24|25|26|27|47|48|49,0.39052039312136677|0.41286094211348706|0.42371169388914853|0.4120905881460209|0.3882836116117271|0.4132096898361106|0.38249039465817897|0.41648264986341127|0.3869905677059319
ghisaconus,8,pcal,0.0,0.647,0.542,0.542,22|23|24|25|26|27|48|49,0.39052039312136677|0.41286094211348706|0.42371169388914853|0.4120905881460209|0.3882836116117271|0.4132096898361106|0.41648264986341127|0.3869905677059319
ghisaconus,7,pcal,0.0,0.685,0.561,0.561,22|23|24|25|26|27|48,0.39052039312136677|0.41286094211348706|0.42371169388914853|0.4120905881460209|0.3882836116117271|0.4132096898361106|0.41648264986341127
ghisaconus,6,pcal,0.0,0.69,0.563,0.563,22|23|24|25|27|48,0.39052039312136677|0.41286094211348706|0.42371169388914853|0.4120905881460209|0.4132096898361106|0.41648264986341127
ghisaconus,5,pcal,0.0,0.674,0.553,0.553,23|24|25|27|48,0.41286094211348706|0.42371169388914853|0.4120905881460209|0.4132096898361106|0.41648264986341127
ghisaconus,30,mcuve,0.538,0.653,0.555,0.555,32|33|34|35|36|37|38|39|40|41|42|43|44|45|46|50|51|52|53|54|55|56|57|58|59|60|61|63|64|65,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
ghisaconus,29,mcuve,0.531,0.657,0.546,0.546,30|33|34|35|36|37|38|39|40|41|42|43|44|45|50|51|52|53|54|55|56|57|58|59|60|61|63|64|65,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
ghisaconus,28,mcuve,0.531,0.653,0.55,0.55,32|33|34|35|36|38|39|40|41|42|43|44|45|50|51|52|53|54|55|56|57|58|59|60|61|63|64|65,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
ghisaconus,27,mcuve,0.545,0.627,0.53,0.53,36|37|38|39|40|41|42|43|44|45|46|50|51|52|53|54|55|56|57|58|59|60|61|62|63|64|65,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
ghisaconus,26,mcuve,0.534,0.619,0.532,0.532,34|35|36|37|38|39|40|41|43|44|45|46|50|51|52|53|54|56|57|58|59|60|61|62|63|64,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
ghisaconus,25,mcuve,0.533,0.651,0.548,0.548,32|33|34|35|36|39|40|41|42|43|44|45|50|51|52|53|54|55|56|57|58|59|60|61|64,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
ghisaconus,24,mcuve,0.555,0.61,0.51,0.51,38|39|40|41|42|43|44|45|46|50|51|52|53|54|55|56|57|58|59|60|61|63|64|65,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
ghisaconus,23,mcuve,0.535,0.625,0.517,0.517,34|35|39|40|41|42|43|44|45|50|51|52|53|54|55|56|57|58|59|60|61|63|64,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
ghisaconus,22,mcuve,0.559,0.619,0.54,0.54,35|36|37|38|39|40|41|42|43|44|45|46|50|51|52|53|58|59|60|61|63|64,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
ghisaconus,21,mcuve,0.538,0.631,0.528,0.528,35|36|37|38|39|40|41|44|45|50|51|52|53|54|58|59|60|61|63|64|65,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
ghisaconus,20,mcuve,0.542,0.61,0.5,0.5,40|41|42|43|44|45|50|51|52|53|54|56|57|58|59|60|61|62|63|64,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
ghisaconus,19,mcuve,0.538,0.584,0.501,0.501,35|36|37|38|39|40|41|44|45|50|51|52|53|54|57|58|59|60|61,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
ghisaconus,18,mcuve,0.537,0.627,0.536,0.536,34|35|36|39|40|41|42|43|44|45|50|51|52|58|59|60|61|64,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
ghisaconus,17,mcuve,0.536,0.595,0.481,0.481,42|43|44|45|50|51|52|53|54|55|56|57|58|59|60|61|64,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
ghisaconus,16,mcuve,0.549,0.601,0.485,0.485,44|45|50|51|52|53|54|55|56|57|58|59|60|61|63|64,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
ghisaconus,15,mcuve,0.533,0.614,0.499,0.499,40|44|45|50|51|52|53|54|57|58|59|60|61|63|64,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
ghisaconus,14,mcuve,0.538,0.63,0.499,0.499,50|51|52|53|54|55|56|57|58|59|60|61|63|64,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
ghisaconus,13,mcuve,0.541,0.587,0.49,0.49,40|41|42|43|44|45|50|51|52|58|59|60|61,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
ghisaconus,12,mcuve,0.536,0.621,0.524,0.524,39|40|44|45|50|51|52|58|59|60|61|64,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
ghisaconus,11,mcuve,0.528,0.603,0.514,0.514,39|40|44|45|50|51|52|58|59|60|61,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
ghisaconus,10,mcuve,0.538,0.633,0.503,0.503,50|51|52|53|58|59|60|61|63|64,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
ghisaconus,9,mcuve,0.546,0.637,0.512,0.512,45|50|51|52|58|59|60|61|64,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
ghisaconus,8,mcuve,0.536,0.619,0.499,0.499,44|50|51|52|58|59|60|61,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
ghisaconus,7,mcuve,0.546,0.592,0.434,0.434,50|51|52|58|59|60|61,0.0|0.0|0.0|0.0|0.0|0.0|0.0
ghisaconus,6,mcuve,0.534,0.604,0.443,0.443,50|51|58|59|60|61,0.0|0.0|0.0|0.0|0.0|0.0
ghisaconus,5,mcuve,0.54,0.607,0.434,0.434,50|51|59|60|61,0.0|0.0|0.0|0.0|0.0
ghisaconus,30,bsnet,33.612,0.783,0.645,0.645,2|13|15|20|29|31|32|34|35|38|39|49|52|56|63|67|70|82|83|91|92|94|95|99|101|103|116|117|120|126,0.4727769196033478|0.508541464805603|0.5379403829574585|0.442436546087265|0.5019431114196777|0.45881637930870056|0.4824197590351105|0.5164439082145691|0.5209493041038513|0.45301830768585205|0.5182114839553833|0.48426878452301025|0.5305528044700623|0.40609365701675415|0.5215453505516052|0.4377405047416687|0.5677629113197327|0.4972304105758667|0.5263003706932068|0.4547828733921051|0.501053512096405|0.5324000716209412|0.4846445620059967|0.49876806139945984|0.4896757900714874|0.4704035222530365|0.47244521975517273|0.4767024517059326|0.5371139049530029|0.42961931228637695
ghisaconus,29,bsnet,0.0,0.783,0.645,0.645,2|13|15|20|29|31|32|34|35|38|39|49|52|56|63|67|70|82|83|91|92|94|95|99|101|103|116|117|126,0.4727769196033478|0.508541464805603|0.5379403829574585|0.442436546087265|0.5019431114196777|0.45881637930870056|0.4824197590351105|0.5164439082145691|0.5209493041038513|0.45301830768585205|0.5182114839553833|0.48426878452301025|0.5305528044700623|0.40609365701675415|0.5215453505516052|0.4377405047416687|0.5677629113197327|0.4972304105758667|0.5263003706932068|0.4547828733921051|0.501053512096405|0.5324000716209412|0.4846445620059967|0.49876806139945984|0.4896757900714874|0.4704035222530365|0.47244521975517273|0.4767024517059326|0.42961931228637695
ghisaconus,28,bsnet,0.0,0.78,0.643,0.643,2|13|15|20|29|31|32|34|35|38|39|49|52|56|63|67|70|82|83|91|92|94|95|99|101|103|116|126,0.4727769196033478|0.508541464805603|0.5379403829574585|0.442436546087265|0.5019431114196777|0.45881637930870056|0.4824197590351105|0.5164439082145691|0.5209493041038513|0.45301830768585205|0.5182114839553833|0.48426878452301025|0.5305528044700623|0.40609365701675415|0.5215453505516052|0.4377405047416687|0.5677629113197327|0.4972304105758667|0.5263003706932068|0.4547828733921051|0.501053512096405|0.5324000716209412|0.4846445620059967|0.49876806139945984|0.4896757900714874|0.4704035222530365|0.47244521975517273|0.42961931228637695
ghisaconus,27,bsnet,0.0,0.788,0.66,0.66,2|13|15|20|29|31|32|34|35|38|39|49|52|56|63|67|70|82|83|91|92|94|95|99|101|103|116,0.4727769196033478|0.508541464805603|0.5379403829574585|0.442436546087265|0.5019431114196777|0.45881637930870056|0.4824197590351105|0.5164439082145691|0.5209493041038513|0.45301830768585205|0.5182114839553833|0.48426878452301025|0.5305528044700623|0.40609365701675415|0.5215453505516052|0.4377405047416687|0.5677629113197327|0.4972304105758667|0.5263003706932068|0.4547828733921051|0.501053512096405|0.5324000716209412|0.4846445620059967|0.49876806139945984|0.4896757900714874|0.4704035222530365|0.47244521975517273
ghisaconus,26,bsnet,0.0,0.78,0.644,0.644,2|13|15|29|31|32|34|35|38|39|49|52|56|63|67|70|82|83|91|92|94|95|99|101|103|116,0.4727769196033478|0.508541464805603|0.5379403829574585|0.5019431114196777|0.45881637930870056|0.4824197590351105|0.5164439082145691|0.5209493041038513|0.45301830768585205|0.5182114839553833|0.48426878452301025|0.5305528044700623|0.40609365701675415|0.5215453505516052|0.4377405047416687|0.5677629113197327|0.4972304105758667|0.5263003706932068|0.4547828733921051|0.501053512096405|0.5324000716209412|0.4846445620059967|0.49876806139945984|0.4896757900714874|0.4704035222530365|0.47244521975517273
ghisaconus,25,bsnet,0.0,0.773,0.643,0.643,2|15|29|31|32|34|35|38|39|49|52|56|63|67|70|82|83|91|92|94|95|99|101|103|116,0.4727769196033478|0.5379403829574585|0.5019431114196777|0.45881637930870056|0.4824197590351105|0.5164439082145691|0.5209493041038513|0.45301830768585205|0.5182114839553833|0.48426878452301025|0.5305528044700623|0.40609365701675415|0.5215453505516052|0.4377405047416687|0.5677629113197327|0.4972304105758667|0.5263003706932068|0.4547828733921051|0.501053512096405|0.5324000716209412|0.4846445620059967|0.49876806139945984|0.4896757900714874|0.4704035222530365|0.47244521975517273
ghisaconus,24,bsnet,0.0,0.774,0.643,0.643,2|15|29|31|32|34|35|38|39|49|52|56|67|70|82|83|91|92|94|95|99|101|103|116,0.4727769196033478|0.5379403829574585|0.5019431114196777|0.45881637930870056|0.4824197590351105|0.5164439082145691|0.5209493041038513|0.45301830768585205|0.5182114839553833|0.48426878452301025|0.5305528044700623|0.40609365701675415|0.4377405047416687|0.5677629113197327|0.4972304105758667|0.5263003706932068|0.4547828733921051|0.501053512096405|0.5324000716209412|0.4846445620059967|0.49876806139945984|0.4896757900714874|0.4704035222530365|0.47244521975517273
ghisaconus,23,bsnet,0.0,0.772,0.643,0.643,2|15|29|31|32|34|35|38|39|49|52|56|67|70|82|83|91|92|94|95|99|103|116,0.4727769196033478|0.5379403829574585|0.5019431114196777|0.45881637930870056|0.4824197590351105|0.5164439082145691|0.5209493041038513|0.45301830768585205|0.5182114839553833|0.48426878452301025|0.5305528044700623|0.40609365701675415|0.4377405047416687|0.5677629113197327|0.4972304105758667|0.5263003706932068|0.4547828733921051|0.501053512096405|0.5324000716209412|0.4846445620059967|0.49876806139945984|0.4704035222530365|0.47244521975517273
ghisaconus,22,bsnet,0.0,0.772,0.642,0.642,2|15|29|31|32|34|35|39|49|52|56|67|70|82|83|91|92|94|95|99|103|116,0.4727769196033478|0.5379403829574585|0.5019431114196777|0.45881637930870056|0.4824197590351105|0.5164439082145691|0.5209493041038513|0.5182114839553833|0.48426878452301025|0.5305528044700623|0.40609365701675415|0.4377405047416687|0.5677629113197327|0.4972304105758667|0.5263003706932068|0.4547828733921051|0.501053512096405|0.5324000716209412|0.4846445620059967|0.49876806139945984|0.4704035222530365|0.47244521975517273
ghisaconus,21,bsnet,0.0,0.771,0.642,0.642,2|15|29|31|32|34|35|39|49|52|56|67|70|82|91|92|94|95|99|103|116,0.4727769196033478|0.5379403829574585|0.5019431114196777|0.45881637930870056|0.4824197590351105|0.5164439082145691|0.5209493041038513|0.5182114839553833|0.48426878452301025|0.5305528044700623|0.40609365701675415|0.4377405047416687|0.5677629113197327|0.4972304105758667|0.4547828733921051|0.501053512096405|0.5324000716209412|0.4846445620059967|0.49876806139945984|0.4704035222530365|0.47244521975517273
ghisaconus,20,bsnet,0.0,0.769,0.64,0.64,2|15|29|31|32|34|35|39|49|56|67|70|82|91|92|94|95|99|103|116,0.4727769196033478|0.5379403829574585|0.5019431114196777|0.45881637930870056|0.4824197590351105|0.5164439082145691|0.5209493041038513|0.5182114839553833|0.48426878452301025|0.40609365701675415|0.4377405047416687|0.5677629113197327|0.4972304105758667|0.4547828733921051|0.501053512096405|0.5324000716209412|0.4846445620059967|0.49876806139945984|0.4704035222530365|0.47244521975517273
ghisaconus,19,bsnet,0.0,0.766,0.638,0.638,2|15|29|31|32|34|35|39|56|67|70|82|91|92|94|95|99|103|116,0.4727769196033478|0.5379403829574585|0.5019431114196777|0.45881637930870056|0.4824197590351105|0.5164439082145691|0.5209493041038513|0.5182114839553833|0.40609365701675415|0.4377405047416687|0.5677629113197327|0.4972304105758667|0.4547828733921051|0.501053512096405|0.5324000716209412|0.4846445620059967|0.49876806139945984|0.4704035222530365|0.47244521975517273
ghisaconus,18,bsnet,0.0,0.763,0.634,0.634,2|15|31|32|34|35|39|56|67|70|82|91|92|94|95|99|103|116,0.4727769196033478|0.5379403829574585|0.45881637930870056|0.4824197590351105|0.5164439082145691|0.5209493041038513|0.5182114839553833|0.40609365701675415|0.4377405047416687|0.5677629113197327|0.4972304105758667|0.4547828733921051|0.501053512096405|0.5324000716209412|0.4846445620059967|0.49876806139945984|0.4704035222530365|0.47244521975517273
ghisaconus,17,bsnet,0.0,0.763,0.633,0.633,2|15|31|32|35|39|56|67|70|82|91|92|94|95|99|103|116,0.4727769196033478|0.5379403829574585|0.45881637930870056|0.4824197590351105|0.5209493041038513|0.5182114839553833|0.40609365701675415|0.4377405047416687|0.5677629113197327|0.4972304105758667|0.4547828733921051|0.501053512096405|0.5324000716209412|0.4846445620059967|0.49876806139945984|0.4704035222530365|0.47244521975517273
ghisaconus,16,bsnet,0.0,0.76,0.629,0.629,2|15|31|32|35|39|56|67|70|82|91|94|95|99|103|116,0.4727769196033478|0.5379403829574585|0.45881637930870056|0.4824197590351105|0.5209493041038513|0.5182114839553833|0.40609365701675415|0.4377405047416687|0.5677629113197327|0.4972304105758667|0.4547828733921051|0.5324000716209412|0.4846445620059967|0.49876806139945984|0.4704035222530365|0.47244521975517273
ghisaconus,15,bsnet,0.0,0.747,0.62,0.62,2|31|32|35|39|56|67|70|82|91|94|95|99|103|116,0.4727769196033478|0.45881637930870056|0.4824197590351105|0.5209493041038513|0.5182114839553833|0.40609365701675415|0.4377405047416687|0.5677629113197327|0.4972304105758667|0.4547828733921051|0.5324000716209412|0.4846445620059967|0.49876806139945984|0.4704035222530365|0.47244521975517273
ghisaconus,14,bsnet,0.0,0.735,0.613,0.613,2|31|32|35|39|56|67|70|82|91|94|95|99|103,0.4727769196033478|0.45881637930870056|0.4824197590351105|0.5209493041038513|0.5182114839553833|0.40609365701675415|0.4377405047416687|0.5677629113197327|0.4972304105758667|0.4547828733921051|0.5324000716209412|0.4846445620059967|0.49876806139945984|0.4704035222530365
